UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
yuvlux     62999    4170   64528  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64541  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64771  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64772  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64773  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64774  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   64775  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65099  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65100  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65101  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65102  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65103  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65104  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65105  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65106  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65107  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65108  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65109  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65110  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65111  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65112  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65113  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65114  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65115  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65116  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65117  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     62999    4170   65118  0   38 Feb14 ?        00:00:00 /usr/bin/gnome-software --gapplication-service
yuvlux     63085    4170   63085  0    1 Feb14 ?        00:00:00 /usr/libexec/bluetooth/obexd
yuvlux     64542   62999   64542  0    1 Feb14 ?        00:00:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 54 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
yuvlux     64543   64542   64543  0    1 Feb14 ?        00:00:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 54 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
yuvlux     64544   64543   64544  0    3 Feb14 ?        00:00:00 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
yuvlux     64544   64543   64545  0    3 Feb14 ?        00:00:00 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
yuvlux     64544   64543   64546  0    3 Feb14 ?        00:00:02 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 52
root      103038       1  103038  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103039  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103040  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103041  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103042  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103043  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103049  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103050  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103051  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103056  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103057  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103070  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103071  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103084  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103085  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103092  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103093  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103117  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103118  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103131  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103132  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103459  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103466  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103534  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
root      103038       1  103549  0   25 Feb14 ?        00:00:00 /usr/libexec/snapd/snapd
yuvlux    110603    4170  110603  0    1 Feb14 ?        00:00:00 /usr/bin/bwrap --args 127 -- /usr/bin/xdg-dbus-proxy --args=129
yuvlux    110604  110603  110604  0    3 Feb14 ?        00:00:02 /usr/bin/xdg-dbus-proxy --args=129
yuvlux    110604  110603  110605  0    3 Feb14 ?        00:00:00 /usr/bin/xdg-dbus-proxy --args=129
yuvlux    110604  110603  110606  0    3 Feb14 ?        00:00:00 /usr/bin/xdg-dbus-proxy --args=129
yuvlux    110608    4170  110608  0    1 Feb14 ?        00:00:00 /usr/bin/bwrap --args 127 -- obsidian.sh
yuvlux    110609  110608  110609  0    1 Feb14 ?        00:00:00 /usr/bin/bwrap --args 127 -- obsidian.sh
yuvlux    110610  110609  110610  0   40 Feb14 ?        00:00:47 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110629  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110652  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110653  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110654  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110655  0   40 Feb14 ?        00:00:01 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110656  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110657  0   40 Feb14 ?        00:00:10 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110658  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110659  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110660  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110661  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110662  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110663  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110664  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110665  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110666  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110671  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110672  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110673  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110674  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110675  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110676  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110677  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110678  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110679  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110680  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110681  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110682  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110690  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110691  0   40 Feb14 ?        00:00:02 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110693  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110702  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110763  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110861  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110862  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110863  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110877  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  110878  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110610  110609  189828  0   40 Feb14 ?        00:00:00 /app/obsidian --ozone-platform=x11
yuvlux    110630  110610  110630  0    1 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110632  110610  110632  0    1 Feb14 ?        00:00:00 [zypak-sandbox] <defunct>
yuvlux    110634  110609  110634  0    1 Feb14 ?        00:00:00 cat
yuvlux    110635  110609  110635  0    1 Feb14 ?        00:00:00 cat
yuvlux    110637   12031  110637  0    1 Feb14 ?        00:00:00 /usr/bin/bwrap --args 45 -- /app/bin/zypak-helper child - /app/obsidian --type=zygote
yuvlux    110649  110609  110649  0    1 Feb14 ?        00:00:00 /usr/bin/bwrap --args 45 -- /app/bin/zypak-helper child - /app/obsidian --type=zygote
yuvlux    110650  110649  110650  0    1 Feb14 ?        00:00:00 /app/obsidian --type=zygote
yuvlux    110683  110630  110683  0   21 Feb14 ?        00:02:01 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110734  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110735  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110736  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110737  0   21 Feb14 ?        00:00:01 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110738  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110752  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110753  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110754  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110755  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110756  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110757  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110758  0   21 Feb14 ?        00:05:56 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110759  0   21 Feb14 ?        00:15:14 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110760  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110764  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  110796  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  111643  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  111644  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  136756  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110683  110630  189907  0   21 Feb14 ?        00:00:00 /app/obsidian --type=zygote --no-zygote-sandbox
yuvlux    110688  110610  110688  0   11 Feb14 ?        00:00:02 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=88527bf3-20c8-4551-95aa-f395fae97a70,no_channel --user-data-dir=/home/yuvlux/.var/app/md.obsidian.Obsidian/config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3841720974932547885,1197963580242693519,262144 --enable-features=PdfUseShowSaveFilePicker,SharedArrayBuffer --disable-features=LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
yuvlux    110688  110610  110694  0   11 Feb14 ?        00:00:00 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=88527bf3-20c8-4551-95aa-f395fae97a70,no_channel --user-data-dir=/home/yuvlux/.var/app/md.obsidian.Obsidian/config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3841720974932547885,1197963580242693519,262144 --enable-features=PdfUseShowSaveFilePicker,SharedArrayBuffer --disable-features=LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
yuvlux    110688  110610  110695  0   11 Feb14 ?        00:00:00 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=88527bf3-20c8-4551-95aa-f395fae97a70,no_channel --user-data-dir=/home/yuvlux/.var/app/md.obsidian.Obsidian/config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3841720974932547885,1197963580242693519,262144 --enable-features=PdfUseShowSaveFilePicker,SharedArrayBuffer --disable-features=LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
yuvlux    110688  110610  110696  0   11 Feb14 ?        00:00:00 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=88527bf3-20c8-4551-95aa-f395fae97a70,no_channel --user-data-dir=/home/yuvlux/.var/app/md.obsidian.Obsidian/config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3841720974932547885,1197963580242693519,262144 --enable-features=PdfUseShowSaveFilePicker,SharedArrayBuffer --disable-features=LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
yuvlux    110688  110610  110697  0   11 Feb14 ?        00:00:00 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crash-reporter=88527bf3-20c8-4551-95aa-f395fae97a70,no_channel --user-data-dir=/home/yuvlux/.var/app/md.obsidian.Obsidian/config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3841720974932547885,1197963580242693519,262144 --enable-features=PdfUseShowSaveFilePicker,SharedArrayBuffer --disable-features=LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
